"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG6592",1.08369328135044,1.44321366536014,-0.413328416983564,0.359520384009699,0.281840277777778,-0.547809535153068
"CG6597",28.9151851906414,39.9578872262647,-0.466652960572592,11.0427020356233,0.793055555555556,-11.052557768823
"CG6602",2.22856697672563,1.54376335956362,0.529664698272952,0.684803617162018,0.396875,0.865737077105261
"CG6607",15.6893283994363,16.5271917307172,-0.0750580080992009,0.837863331280984,0.296145833333333,-0.841218560473488
"CG6610",50.0324274430855,23.6202003455485,1.08284224816922,26.412227097537,0.896388888888889,26.434414833438
"CG6613",21.8937647380347,24.606573089804,-0.168523696222887,2.71280835176927,0.533715277777778,-2.71803778296361
"CG6614",0.0616704653013199,0.0423579661515281,0.541946412491991,0.0193124991497918,0.101805555555556,0.542290408025395
"CG6617",72.0989740538347,56.082539071438,0.362427063346969,16.0164349823967,0.779930555555556,16.0205350385556
"CG6619",9.89894779173754,10.1997827098903,-0.0431913309638416,0.30083491815272,0.168506944444444,-0.303919625971048
"CG6621",16.4948331862836,20.191899688321,-0.291762460388636,3.69706650203738,0.645208333333333,-3.70856118377181
"CG6628",0.215525527375363,0.789603541671074,-1.87326970504695,0.574078014295711,0.419618055555556,-1.95926132875234
"CG6629",NA,NA,NA,NA,NA,0
"CG6638",18.2278276100652,12.3125722825521,0.566010437307588,5.91525532751313,0.767569444444444,5.94227342057008
"CG6650",9.7580760486706,17.9606380002669,-0.880169966670196,8.20256195159631,0.824722222222222,-8.24964979499152
"CG6654",8.42131440044794,37.5418583094595,-2.15638273274794,29.1205439090116,0.937465277777778,-29.2002750679984
"CG6656",16.5056085547056,12.1703331005554,0.439587676106177,4.3352754541502,0.708854166666667,4.35750508758644
"CG6659",15.959568559816,19.358394189733,-0.278537632431646,3.39882562991704,0.630069444444444,-3.41021976934941
"CG6660",0.292733641966506,0.0915940108338446,1.67626338348944,0.201139631132661,0.244027777777778,1.68828791443866
"CG6661",0.0365856156027462,0.104000103759872,-1.50723652825108,0.0674144881571259,0.148368055555556,-1.50874340605282
"CG6664",34.1005612595466,39.0098892141344,-0.194044416501248,4.90932795458777,0.613854166666667,-4.91316132457222
"CG6665",45.9016295620573,40.1769232487242,0.192178285300384,5.72470631333302,0.626319444444444,5.72793111579181
"CG6672",23.4378422348277,19.9389107135696,0.233253160861661,3.49893152125807,0.60875,3.50669770974136
"CG6674",31.0427404879772,18.9735414235226,0.710266942058749,12.0691990644546,0.835243055555556,12.0900804458206
"CG6675",95.9301372348927,90.6676479587561,0.0813962609105334,5.26248927613666,0.437881944444444,5.26311872683332
