"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG9133",12.3197722003927,51.7877159683406,-2.0716343516071,39.4679437679479,0.969462169553327,-39.5222754172461
"CG9134",5.95063503905139,5.72378095882396,0.0560751747889436,0.22685408022743,0.151338667747054,0.233681832720141
"CG9135",10.8929968935786,11.3450578547424,-0.0586630415812467,0.452060961163852,0.204817853404909,-0.455851362897983
"CG9140",355.470669393303,224.252849519444,0.664604207867234,131.217819873859,0.902106755798643,131.219502937641
"CG9147",24.2516855503911,29.3571259008457,-0.275625711900189,5.10544035045455,0.708210945676762,-5.11287499408209
"CG9149",41.8513244040163,38.9158374229168,0.104915875679826,2.93548698109952,0.453374523110166,2.93736125751914
"CG9150",31.929234368269,17.9320657767008,0.832336262442476,13.9971685915682,0.89574259765691,14.0218940316407
"CG9153",38.6315417532321,42.891965251825,-0.150928164325216,4.26042349859291,0.57159255883048,-4.2630960226283
"CG9154",16.1959100012862,9.43161562743232,0.780052701698025,6.76429437385392,0.853438671123265,6.80912333517159
"CG9164",24.8202407006752,21.8326113696173,0.185032406957826,2.98762933105795,0.583763800263345,2.99335363955253
"CG9168",0.728018898120957,0.117671751217047,2.62920787838592,0.61034714690391,0.480147878051251,2.69912165481668
"CG9170",31.3252262094708,27.9395333368942,0.165017003569573,3.38569287257654,0.57667375671022,3.38971191089784
"CG9172",556.540278807466,434.519501124012,0.357065178061093,122.020777683454,0.828488470238698,122.021300116071
"CG9173",2.43705405173506,10.0910420914366,-2.04986501350865,7.65398803970153,0.918886525541038,-7.92372888768292
"CG9175",26.6050176551565,29.8126436074862,-0.164225949698785,3.20762595232967,0.558830480434856,-3.21182727004634
"CG9184",0.579816690426853,0.654079923621197,-0.173870069942936,0.0742632331943445,0.0996151119214018,-0.189065673844934
"CG9186",59.5526033210662,60.7608833631299,-0.0289782680280957,1.20828004206368,0.189726189270401,-1.20862748606315
"CG9192",1.38058482746045,3.72266097860142,-1.43105470209629,2.34207615114097,0.762838043147979,-2.74467452681283
"CG9194",0.511554106337116,0.491091425042051,0.0588952079824159,0.0204626812950657,0.0513859347040751,0.062348751784422
"CG9205",46.4627091844389,51.8811145432244,-0.159136194414243,5.41840535878546,0.603497754819541,-5.42074173526905
"CG9213",2.5566648605948,6.16617657124958,-1.27011314439743,3.60951171065479,0.824943448462136,-3.82645556473941
"CG9215",4.9616616139572,5.05293923888596,-0.0262994852154253,0.0912776249287539,0.0720483473446099,-0.0949908823794718
"CG9220",14.2776551153412,14.0341534670684,0.0248170145601824,0.243501648272712,0.100189067828083,0.244763021968613
"CG9222",1.52796389692029,10.1786415443347,-2.73586266961194,8.65067764741444,0.935835105844222,-9.07299114440502
"CG9231",159.140877160367,179.126060174781,-0.170670787196209,19.9851830144141,0.668489820723184,-19.9859117539638
"CG9235",0.97120071684868,5.47030709991733,-2.49378043579933,4.49910638306865,0.878912184746278,-5.14401585418868
"CG9236",9.55593259006756,10.2807721136592,-0.105480037069619,0.724839523591635,0.313464330328505,-0.732474145059576
"CG9238",16.1878754937655,11.3588383736764,0.511098354615555,4.82903712008909,0.782994024106148,4.85600875568497
"CG9240",60.5889810833731,71.7627275431532,-0.244179280795726,11.1737464597801,0.72732030115804,-11.1764141596765
"CG9246",7.0313181973625,9.31963341280245,-0.406478023567693,2.28831521543995,0.660268746412776,-2.324136594277
"CG9248",27.6624291174384,10.6754114515267,1.37363617400575,16.9870176659117,0.936544110199534,17.042465945999
"CG9249",64.7719192564715,42.0946930450382,0.621730131652956,22.6772262114332,0.880785981971032,22.685747441976
"CG9253",55.1183706208056,58.4740119113385,-0.0852623377419297,3.35564129053292,0.440815017387488,-3.35672431649766
"CG9254",5.17317810876445,36.2653959320987,-2.80947083134935,31.0922178233342,0.975623755022114,-31.218890683781
"CG9257",35.6677439823375,32.4479784740145,0.136491366529729,3.21976550832305,0.532884297241635,3.2226572609764
"CG9259",0.261373988583705,5.02469154463534,-4.26484755569528,4.76331755605164,0.898224112900503,-6.3935998321063
"CG9263",4.80077754092851,13.6063913276011,-1.50294449669184,8.80561378667255,0.914109186670718,-8.93295451237574
"CG9265",65.3224069999313,24.9825049632357,1.38665981095179,40.3399020366957,0.95151760694149,40.3637277981298
"CG9267",29.425355384412,28.7323713691591,0.0343827717508887,0.692984015252975,0.166261521320774,0.693836450750037
"CG9269",NA,NA,NA,NA,NA,0
"CG9270",0.143925520853924,3.46098764239056,-4.58778945194188,3.31706212153664,0.854468415544076,-5.66133492857315
"CG9272",4.11663372486208,3.32409030029712,0.308505517348773,0.792543424564963,0.425875282757689,0.850470889599281
"CG9279",6.84835869333594,6.5177905402447,0.0713752776134359,0.330568153091246,0.187143387690334,0.338185946030512
"CG9281",65.1617157642283,57.2807305836318,0.185974698282812,7.8809851805965,0.662919072217158,7.88317918134448
"CG9286",28.728847191959,24.9629112675931,0.202713906251667,3.76593592436582,0.618420608393261,3.77138784987925
"CG9287",0.550310990884693,0.463615927551771,0.247317011586644,0.0866950633329219,0.118403727337182,0.262072009620347
"CG9288",50.9648448152342,36.6592777909119,0.475324065225544,14.3055670243223,0.842803605793578,14.3134615259328
"CG9289",0.299611657025688,0.988924350544506,-1.72276640779376,0.689312693518818,0.500962220196496,-1.85555277081219
"CG9293",20.8703102063866,19.4772014842001,0.0996656406369436,1.39310872218647,0.38081974408319,1.39666930651303
"CG9294",0.562699627237153,0.654079923621197,-0.217101925244412,0.0913802963840443,0.117188291299504,-0.235549579732306
"CG9300",3.36661534224539,4.94912296775576,-0.555873995123188,1.58250762551038,0.62275903980553,-1.67729731510329
"CG9302",13.5230477203492,8.64482207701638,0.645512155234172,4.87822564333282,0.809834903271549,4.92074906592736
"CG9304",8.70170819623127,10.0294278428858,-0.20486876232034,1.32771964665448,0.475606873966035,-1.34343242103463
"CG9305",8.30856612533628,12.0381089433596,-0.534937351768915,3.72954281802334,0.758921638137682,-3.76771118874404
"CG9306",596.407896640388,512.666647356557,0.218278316388182,83.7412492838317,0.738833181403829,83.7415337633617
"CG9308",0.717665766167526,5.90060384423159,-3.03947859313067,5.18293807806406,0.8988655930315,-6.00843384245395
"CG9312",154.670553543227,5.29528948077527,4.86834519478903,149.375264062451,0.996741956176778,149.454576037881
"CG9313",72.8066581976124,101.888584759625,-0.484850129454985,29.0819265620125,0.858013437320639,-29.0859679606218
"CG9314",5.31189443482636,23.9903239328502,-2.17515425707421,18.6784294980239,0.959367298018164,-18.8046543322316
"CG9316",1.3565180502399,7.77062396662698,-2.51812220432369,6.41410591638709,0.913011918025592,-6.89069620158513
"CG9317",4.0071645520682,10.0878703854729,-1.33196798475792,6.08070583340467,0.882575373915392,-6.2248792875703
"CG9318",55.3140055096539,47.6454006193115,0.215307864836231,7.66860489034235,0.691735034943786,7.67162684447327
"CG9319",46.1800524765228,24.1503860256248,0.935223562881224,22.029666450898,0.916860798811574,22.0495089979434
"CG9323",8.77826116550001,12.524146352814,-0.512705174383495,3.74588518731404,0.755005233127384,-3.78080975881865
"CG9328",55.0898544893636,54.7657587169983,0.0085124957469697,0.324095772365304,0.0824301968331139,0.324207545021557
"CG9330",93.8836472413163,65.0550540680111,0.529212746562389,28.8285931733052,0.869357507005638,28.8334502008182
"CG9331",197.855990378697,209.854877462363,-0.0849412491683179,11.9988870836656,0.465056213916743,-11.9991877334412
"CG9335",340.048225672094,541.911710845284,-0.672318460432971,201.86348517319,0.904470103649684,-201.86460476859
"CG9336",3943.87473653962,2859.72463052529,0.463737496992978,1084.15010601433,0.86321280259293,1084.15020519453
"CG9344",67.9067529947001,43.5755766613659,0.64003529406134,24.3311763333343,0.88767345285121,24.3395929904641
"CG9346",8.95217529867502,6.51266139230101,0.458991067278824,2.43951390637402,0.682619264661197,2.48231764672331
"CG9350",801.674693432609,647.107023728276,0.309012596834139,154.567669704333,0.805547115027516,154.567978593927
"CG9356",18.7435743020933,19.3631228916318,-0.0469155560987186,0.619548589538482,0.214878962827915,-0.621322399566581
"CG9360",585.07364614076,2230.44625091755,-1.93064224213561,1645.37260477679,0.974678415881698,-1645.37373746192
"CG9368",21.1764760593765,14.111397713347,0.58560164107522,7.06507834602953,0.830092170566191,7.08930612384353
"CG9372",418.710539955496,146.507244514072,1.51498122962311,272.203295441425,0.962608460785307,272.207511316822
"CG9376",22.6852410525357,28.3823473586772,-0.323239922460873,5.69710630614152,0.737820318039097,-5.70626886073115
"CG9377",0.468258832912966,0.139054848801161,1.75165215682515,0.329203984111805,0.330092170566191,1.78231886643924
"CG9380",1.10520396719413,6.77795911905264,-2.61653828938927,5.6727551518585,0.903693575070056,-6.24711322394411
"CG9384",12.3773487300452,12.4248128000154,-0.00552179791882382,0.0474640699702409,0.0441270805901617,-0.0477841834752489
"CG9389",10.5740694246672,23.9842249484525,-1.18155511556242,13.4101555237853,0.922532833654073,-13.4621076976535
"CG9393",28.6225501130116,31.8616473948969,-0.154668648768687,3.23909728188529,0.547165670684358,-3.24278793516144
"CG9394",53.2178816300482,42.7711942587596,0.315271593397484,10.4466873712886,0.774857355076134,10.4514435945971
"CG9395",8.80524565091867,8.47159922120627,0.0557289140984997,0.333646429712401,0.179479388230528,0.338268609135447
"CG9396",17.3827865680382,108.853129723347,-2.6466516094719,91.4703431553087,0.982781322799554,-91.5086249579341
"CG9399",383.312260707636,559.418070402289,-0.545406711480336,176.105809694654,0.884347884803673,-176.10665426579
"CG9400",302.265551685366,360.097562115387,-0.252571263789584,57.8320104300209,0.763023734764847,-57.8325619579605
"CG9406",2.25951008142066,13.8545067687704,-2.61627345155323,11.5949966873498,0.949390593875553,-11.886498010472
"CG9410",43.2149414453874,49.1095641849525,-0.184473813198438,5.89462273956509,0.635014686518789,-5.89750861207966
"CG9411",6.08361567356491,4.15197515599743,0.551131203974495,1.93164051756748,0.66109591816064,2.00872613690935
"CG9413",66.7390482940056,65.1061337216088,0.0357376459750312,1.63291457239673,0.238613727674803,1.63330559911041
"CG9416",4.58311584724085,3.25631459151438,0.493088668474383,1.32680125572648,0.57473243526115,1.41546388409426
"CG9418",9.41703046292672,8.42085124032119,0.161306117914777,0.996179222605527,0.401279584050778,1.0091544516216
"CG9422",8.89730211116022,14.5360871309355,-0.708199126801677,5.63878501977529,0.832016610959182,-5.6830838901467
"CG9425",6.29100785370866,7.98260965690735,-0.343569302976259,1.69160180319869,0.585688240656336,-1.72613919674302
"CG9427",46.9004124969187,65.8095839742526,-0.488697090130789,18.9091714773339,0.852695904655795,-18.9154854763265
"CG9430",0.125216644990531,0.654079923621197,-2.38504058111993,0.528863278630666,0.442975792565583,-2.44297256248875
"CG9437",13.3242341342164,11.2528252443965,0.243765346416514,2.07140888981989,0.574327289915257,2.0857028390781
"CG9444",2.13739529720344,2.7753069086759,-0.37679357179008,0.637911611472464,0.400199196461731,-0.740880975456734
"CG9445",2.1794563429112,16.6846409910693,-2.93648043370289,14.5051846481581,0.960852830953104,-14.7994357667676
"CG9447",491.645501800763,399.580499380684,0.299132265952356,92.06500242008,0.79818697457713,92.0654883804016
"CG9451",83.3321145660055,79.7208512105202,0.0639154747092993,3.61126335548529,0.355447516796651,3.61182892875316
"CG9452",62.4262550240587,23.6014031085109,1.40328028987092,38.8248519155478,0.951298153212465,38.8502036267013
"CG9459",0.478809217223142,0.180137182712656,1.41035492142197,0.298672034510487,0.305530233971437,1.44163309776718
"CG9471",88.1658490112893,58.9198637662562,0.581465842330236,29.2459852450331,0.879013471082751,29.2517649976628
"CG9483",1.32030745362688,5.03486148812191,-1.93107816728445,3.71455403449503,0.846686248691718,-4.18652296820953
"CG9486",512.878819503245,276.676601097892,0.890417354674194,236.202218405352,0.927529626253418,236.203896713571
"CG9497",6212.41323636227,1189.41332264829,2.38490365730677,5022.99991371398,0.982477463790135,5023.00047988611
"CG9498",795.738207880554,154.817213906497,2.36172798096901,640.920993974057,0.981582767817955,640.925345321707
"CG9500",0.1836072773337,0.137118157228475,0.421203615681162,0.046489120105225,0.0877814916101151,0.423761400024875
"CG9505",2.58098272694942,2.32302168520249,0.15191786468568,0.257961041746933,0.202336338161315,0.299370901508178
"CG9507",36.3113271093954,29.4930480921844,0.300044726903529,6.81827901721095,0.740470643843479,6.82487769814828
"CG9509",6.93321327613714,15.2990998390041,-1.14185072502022,8.36588656286696,0.898916236199737,-8.44345196356249
"CG9510",4.78564315190075,14.0818566571062,-1.55705283275135,9.29621350520542,0.920473344812451,-9.42570947241335
"CG9512",6.95383632950796,22.7262355717093,-1.70847771620095,15.7723992422013,0.946706505959013,-15.8646611675808
