"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG4603",115.088946642903,76.0968715387937,0.596840232385972,38.992075104109,0.854162387896214,38.9966426655868
"CG4607",22.1640206200571,70.1797476937315,-1.6628351467031,48.0157270736745,0.942441979872664,-48.0445113112695
"CG4610",1.94405570323847,2.5998099145011,-0.419336587008439,0.655754211262631,0.422810981036489,-0.778368009872298
"CG4611",3.94141989385647,4.28351387181453,-0.120079307311229,0.342093977958062,0.242058602040118,-0.36255665736477
"CG4612",16.0030554818211,14.6553271220996,0.126922216002548,1.34772835972149,0.433131375367974,1.35369161204189
"CG4613",0.102404384284276,0.154857610107173,-0.596664799152583,0.0524532258228973,0.120627096597522,-0.598965961843426
"CG4615",32.9238554359476,30.0765528111917,0.13049406384929,2.84730262475592,0.515335113301842,2.85029137767385
"CG4617",17.9061538077903,10.263770483673,0.802894669053466,7.64238332411728,0.832049702197576,7.68444290253629
"CG4619",17.3414682136284,20.0934110069219,-0.212496443784645,2.75194279329349,0.592489902101732,-2.76013475688798
"CG4623",111.366679186156,117.953014838819,-0.0828946497067481,6.58633565266234,0.460412815773259,-6.58685728192748
"CG4627",6.26098929858855,7.73798975538495,-0.305568183407256,1.4770004567964,0.549839118230985,-1.50827791341237
"CG4629",22.2587252607167,18.3027556946503,0.282310093530309,3.95596956606636,0.672759635791059,3.96603002970885
"CG4630",111.522363579341,199.866619176453,-0.841704496976479,88.3442555971127,0.886218936126515,-88.3482651978419
"CG4631",0.33588541811501,0.218081146362224,0.623104113894062,0.117804271752786,0.187581296638598,0.634142399776981
"CG4646",42.5287805305198,38.2308506605097,0.15370218634222,4.29792987001012,0.577976312726775,4.30067733381749
"CG4650",100.688489947052,1.58872146037598,5.985888753994,99.0997684866761,0.996645443965222,99.2803856675023
"CG4653",4.29607022697959,1.88656241656521,1.18725774472264,2.40950781041438,0.75364551242555,2.68613269233889
"CG4658",54.461364669891,46.6142427717137,0.224462302076024,7.84712189817733,0.685322105839666,7.85033154776966
"CG4660",25.9494407036442,33.1525338702401,-0.353415696630698,7.20309316659592,0.746867940028753,-7.2117580257026
"CG4661",0.0741571143301877,0.611091281268444,-3.0427308868592,0.536934166938257,0.497638118710207,-3.0897426348278
"CG4662",25.6247742645792,48.573599095227,-0.922633092241506,22.9488248306478,0.881118641747108,-22.9673640832085
"CG4666",4.49223511734921,1.73203971247592,1.37496142958991,2.76019540487329,0.78007119874033,3.08369868922753
"CG4669",0.31649573462296,0.228794642668393,0.468132785602541,0.0877010919545678,0.156791264462244,0.476277006043771
"CG4670",33.8024966170422,45.4163648573332,-0.426082430431002,11.6138682402911,0.793780379270213,-11.6216815366953
"CG4674",11.6935511187547,6.95607573173376,0.749367571989195,4.73747538702093,0.792000410761963,4.79637621549624
"CG4676",8.93903871489174,6.29713342092407,0.50542446054019,2.64190529396767,0.691243924145957,2.68981736696132
"CG4678",29.3813832875118,44.054349323345,-0.584382137970525,14.6729660358331,0.833538714315054,-14.6845985567155
"CG4679",12.703290757736,9.63244962715544,0.399227630734657,3.0708411305806,0.685441911412337,3.09668337910216
"CG4681",1.65247576893786,2.50995005172941,-0.603029537734766,0.857474282791556,0.504603957006915,-1.04828754119731
"CG4686",32.9317142741361,36.2674144976855,-0.139196285330147,3.33570022354942,0.543643458615732,-3.33860323896646
