"Gene","Dsec_Mal_AS_R1","Dsec_Mal_AS_R2","Dsec_Mal_AS_R3","Dsec_Fem_AS_R1","Dsec_Fem_AS_R2","Dsec_Fem_AS_R3","Dsec_Mal_JP_R1","Dsec_Mal_JP_R2","Dsec_Mal_JP_R3","Dsec_Fem_JP_R1","Dsec_Fem_JP_R2","Dsec_Fem_JP_R3","Dsim_Mal_JP_R1","Dsim_Mal_JP_R2","Dsim_Mal_JP_R3","Dsim_Fem_JP_R1","Dsim_Fem_JP_R2","Dsim_Fem_JP_R3","Dmel_Mal_AS_R1","Dmel_Fem_AS_R1"
"CG16742",3.67802650587982,3.19487974670901,3.12626694557659,3.1016035885381,3.06482439243681,3.1205373808507,3.27432678096135,3.52437120278827,3.3158781320161,2.54272882616488,2.87017475965027,2.83098940000801,2.52803887253737,2.99170533872502,2.63979443181753,2.36570048736018,2.36264231343525,2.2069327159283,2.42773441469473,2.53813875084277
"CG16743",79.6742776531028,84.5663186512556,78.8657894144359,93.6337099498014,80.5499395849736,81.8610743484598,99.3380351648241,103.600213099536,101.358355955299,97.0508419613034,98.0844008915615,88.6608848023746,32.8430902197962,29.9117057814389,36.2676026848486,38.9013020981316,40.9724179715599,42.1171761032865,54.5048231186256,54.9629091200335
"CG16749",0.659436054917012,0.174348636344317,0.590372761640171,0.467875346954514,0.416866888274437,0.398031024127805,1.65636740612227,2.26351513807862,2.67249926572665,3.31562086015049,3.56830228223407,3.51771360836,6.54540536402092,6.78915906099864,7.71212976710699,1.8973824010283,2.01449270281931,2.79244712071245,1.22110015675743,1.4326015407528
"CG16753",1.95772801439418,2.59271141831856,3.38724403265834,3.3482018657876,2.34263339171259,3.18083252331586,2.03851047176225,2.64108052601377,3.54174068793811,3.2776210008094,3.10839071968872,2.42215740341672,4.07752414786874,4.8396087239967,4.26000480811409,3.64616347934849,3.87666086145337,3.385249251206,3.15073525864756,2.84411723038151
"CG16758",13.6537018725601,12.0794054579757,12.3890987823756,9.2585275665019,9.28180335702822,10.1183610193972,17.4710216862187,17.6841682775838,18.4397054058116,13.8330518991769,14.6266878133616,13.7634421872554,47.2812734362307,48.0780320181438,45.3088495444524,33.7890094700611,34.7441030415178,33.2232517530195,11.9074382651417,11.0450530786506
"CG16762",0,0.200930407596132,0.194590611213985,0.179709214164306,0,0.367023600907312,1.44083812750434,1.34212794262863,0.990941345118864,2.76580207451906,2.7108102762208,2.93208527782024,6.9277837097211,8.10390614688585,8.62682588952878,1.11611400034225,1.36034471200245,1.97403954991588,0.295233003391509,0.18512715311929
"CG1677",23.0069709133475,23.2527467472639,23.1889289134647,21.8014351850312,21.9293583319455,21.1892850615982,25.8719362480287,26.7385834101433,27.1367652676329,26.2443422943281,25.2999781137534,25.8739910627254,31.7056170502203,30.0874977121557,29.542860578828,31.832764660164,32.1080554211985,31.7792352069338,31.5518347658208,31.198006181852
"CG16771",2.68195073865351,2.83491105158145,2.85835794735197,2.34319908170534,2.61297128016745,2.87212983415914,3.98025334058487,4.28103501677665,4.18618593970569,4.00788206146515,3.58489859543245,4.12322200080441,3.24287015366085,4.05428310168927,3.44783784550937,3.36806322862121,3.3737789882961,3.11024833079094,4.01415825512436,3.87928065571804
"CG16772",1538.70376768136,1545.84098225523,1559.03053078751,1393.18186278209,1424.20043541566,1406.8998454344,1674.96076775772,1699.06510336968,1715.89870048514,1822.33859984248,1847.62159519663,1827.3368065914,723.718816510141,748.102890555659,758.505731302976,911.426874301893,946.079801695847,922.754918578076,1254.83860311618,1043.9637990282
"CG16775",0,0,0.12573487618776,0,0,0.119294572387194,0,0,0,0,0,0,0,0,0,0,0,0,0.445691217866923,0.359269415006626
"CG16778",0.254670115456374,0.301208990255133,0.230140698936444,0.16865854811068,0.33050352179854,0.272761667336884,0.33780116197982,0.298519022495059,0.319117438070743,0.19079048496801,0.160612055256857,0.215059023291366,0.778114784989565,0.831649469854215,0.537939768638226,0.743215876773074,0.591232209478588,0.622444250202122,0.573701555678956,0.527974720359891
